id,carat,cut,color,clarity,depth,table,x,y,z,price
29425,0.91,Ideal,E,SI2,60.8,56.0,6.25,6.29,3.81,3968
29426,0.34,Ideal,E,VS1,62.0,56.0,4.48,4.52,2.79,805
29427,0.55,Ideal,D,VS1,61.5,56.0,5.26,5.28,3.24,1918
29428,1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,7744
29429,1.22,Premium,F,VS2,62.0,58.0,6.89,6.86,4.26,8733
29430,0.8,Premium,H,SI1,62.0,59.0,5.91,5.96,3.68,2699
29431,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,1675
29432,0.5,Premium,E,VS2,59.3,62.0,5.25,5.18,3.09,1684
29433,0.8,Fair,G,SI2,64.6,55.0,5.86,5.75,3.75,2318
29434,1.21,Premium,I,SI1,62.1,56.0,6.92,6.76,4.25,5421
29435,0.91,Good,G,VS1,63.6,60.0,6.03,6.11,3.86,4284
29436,2.01,Good,I,VS2,63.8,58.0,7.82,7.89,5.01,15147
29437,0.24,Ideal,E,SI1,62.5,56.0,4.01,3.99,2.5,486
29438,0.72,Very Good,F,VVS2,63.6,59.0,5.65,5.7,3.61,3420
29439,1.04,Ideal,G,VS1,61.5,55.0,6.54,6.55,4.02,6831
29440,0.23,Ideal,G,SI1,62.0,54.0,3.95,3.99,2.46,364
29441,0.35,Ideal,G,VS1,60.6,56.0,4.57,4.6,2.78,706
29442,0.7,Good,E,SI1,61.6,61.0,5.64,5.66,3.48,2111
29443,0.32,Ideal,D,SI1,62.7,57.0,4.37,4.34,2.73,756
29444,0.71,Good,D,SI1,64.1,56.0,5.63,5.6,3.6,2547
29445,0.56,Premium,E,VS1,62.6,58.0,5.23,5.28,3.29,1930
29446,0.52,Very Good,H,VVS1,63.9,59.0,5.08,5.1,3.25,1664
29447,0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,2106
29448,0.51,Ideal,F,SI1,61.2,56.0,5.19,5.21,3.18,1322
29449,1.0,Good,G,SI1,62.2,62.0,6.34,6.39,3.96,4416
29450,0.3,Ideal,I,SI1,61.9,57.0,4.29,4.31,2.66,422
29451,2.04,Premium,H,SI1,63.0,58.0,8.1,8.03,5.08,18115
29452,0.34,Ideal,E,VS2,61.8,54.0,4.49,4.5,2.78,760
29453,1.2,Very Good,I,SI1,63.1,61.0,6.65,6.58,4.18,4301
29454,0.31,Good,I,VS1,63.9,56.0,4.28,4.3,2.74,489
29455,1.5,Fair,I,I1,66.1,57.0,7.12,7.04,4.68,4704
29456,0.41,Ideal,G,VVS1,62.1,55.0,4.74,4.79,2.96,1151
29457,1.5,Very Good,D,VS2,62.4,59.0,7.21,7.27,4.52,13287
29458,0.3,Very Good,I,SI1,61.2,58.0,4.28,4.31,2.63,405
29459,0.72,Ideal,H,SI1,61.1,56.0,5.78,5.8,3.54,2997
29460,1.01,Ideal,I,VS2,59.9,61.0,6.49,6.53,3.9,4685
29461,0.74,Very Good,I,VVS2,62.8,55.0,5.75,5.78,3.62,2600
29462,0.41,Ideal,G,IF,61.5,57.0,4.78,4.82,2.95,1269
29463,1.05,Premium,H,SI2,62.8,56.0,6.54,6.47,4.08,3352
29464,0.4,Premium,I,VS1,62.9,59.0,4.73,4.68,2.96,945
29465,1.03,Ideal,G,VS1,61.2,57.0,6.5,6.54,3.99,7391
29466,2.0,Premium,E,SI2,58.1,60.0,8.32,8.25,4.81,15984
29467,2.14,Ideal,J,VS2,62.0,54.0,8.28,8.31,5.15,14802
29468,0.53,Ideal,H,SI2,61.6,56.0,5.16,5.19,3.19,1054
29469,0.3,Very Good,G,VVS2,62.9,58.0,4.26,4.29,2.69,638
29470,1.21,Ideal,F,VVS1,62.0,58.0,6.82,6.86,4.24,12613
29471,1.13,Ideal,D,VS1,61.4,55.0,6.72,6.74,4.13,9448
29472,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,6787
29473,0.3,Very Good,D,SI1,62.2,61.0,4.24,4.28,2.65,552
29474,0.42,Premium,E,VS1,62.2,59.0,4.79,4.76,2.97,1181
29475,0.32,Good,D,SI2,63.4,56.0,4.36,4.38,2.77,477
29476,1.21,Good,J,SI2,61.1,60.8,6.83,6.89,4.18,4824
29477,0.7,Ideal,G,SI1,60.9,57.0,5.79,5.77,3.52,2415
29478,0.9,Premium,H,VS1,62.1,59.0,6.14,6.09,3.8,4234
29479,1.32,Good,J,SI1,63.5,57.0,6.95,6.98,4.42,4573
29480,1.11,Ideal,G,VS2,61.2,56.0,6.68,6.65,4.08,6982
29481,0.26,Ideal,I,VS1,62.5,53.0,4.08,4.11,2.56,417
29482,0.3,Ideal,D,SI1,61.0,56.0,4.37,4.35,2.66,709
29483,1.06,Premium,H,SI1,61.0,58.0,6.57,6.61,4.02,4984
29484,0.74,Ideal,F,VS1,62.3,56.0,5.76,5.79,3.6,3226
29485,0.5,Very Good,G,VVS2,61.3,57.0,5.12,5.15,3.15,1729
29486,0.54,Ideal,G,IF,62.3,56.0,5.19,5.21,3.24,2271
29487,1.03,Ideal,D,VVS2,62.0,56.0,6.46,6.55,4.03,9798
29488,0.32,Very Good,F,VS2,63.0,57.0,4.33,4.37,2.74,602
29489,0.95,Ideal,I,SI2,61.2,56.0,6.33,6.37,3.89,3918
29490,2.0,Good,H,VS2,57.3,59.0,8.27,8.24,4.73,14042
29491,0.4,Ideal,H,VS2,61.8,54.5,4.74,4.77,2.94,764
29492,0.71,Ideal,F,VS1,61.4,57.0,5.72,5.73,3.52,3710
29493,1.01,Fair,D,VS2,65.6,61.0,6.21,6.16,4.06,6176
29494,1.26,Very Good,G,SI1,63.0,59.0,6.84,6.88,4.32,6733
29495,1.51,Premium,E,SI1,58.6,62.0,7.58,7.53,4.43,12655
29496,1.01,Premium,J,VS2,62.4,60.0,6.45,6.35,3.99,3296
29497,0.3,Ideal,D,SI2,61.1,55.0,4.32,4.35,2.65,447
29498,0.69,Very Good,H,SI1,62.5,57.6,5.66,5.72,3.55,1757
29499,0.55,Ideal,E,SI1,61.7,57.0,5.27,5.23,3.24,1668
29500,0.31,Very Good,G,VS1,63.3,57.0,4.31,4.28,2.72,749
29501,1.31,Premium,E,SI1,62.4,58.0,7.03,6.95,4.36,8767
29502,1.1,Ideal,G,VS1,61.5,57.0,6.65,6.62,4.08,7111
29503,1.62,Good,H,VS2,61.5,60.8,7.48,7.53,4.62,12429
29504,1.04,Good,F,SI1,63.4,59.0,6.4,6.44,4.07,5045
29505,1.01,Very Good,H,VS1,60.9,55.0,6.53,6.57,3.99,5687
29506,0.41,Premium,D,VVS2,62.5,58.0,4.72,4.75,2.96,1295
29507,0.45,Premium,I,VVS1,63.0,56.0,4.9,4.88,3.08,1013
29508,0.57,Very Good,G,VS2,62.2,60.0,5.28,5.3,3.29,1617
29509,0.24,Very Good,H,IF,61.3,56.0,4.04,4.06,2.48,449
29510,1.39,Very Good,I,VS1,62.2,57.0,7.17,7.1,4.44,7893
29511,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,791
29512,0.41,Ideal,E,SI1,62.5,57.0,4.79,4.74,2.98,969
29513,0.41,Good,I,VS1,63.7,57.0,4.67,4.72,2.99,755
29514,0.39,Very Good,G,SI2,62.7,54.0,4.64,4.71,2.93,581
29515,0.35,Premium,G,SI1,60.3,60.0,4.59,4.57,2.76,669
29516,0.27,Ideal,I,VVS2,61.3,56.0,4.15,4.17,2.55,480
29517,0.53,Very Good,G,SI1,62.5,55.0,5.12,5.24,3.24,1267
29518,0.41,Premium,E,SI1,61.3,58.0,4.8,4.76,2.93,969
29519,0.32,Very Good,H,VVS2,62.4,56.0,4.35,4.37,2.72,596
29520,0.73,Ideal,G,SI1,61.4,58.0,5.77,5.79,3.55,2630
29521,1.12,Ideal,H,SI2,62.4,54.0,6.65,6.68,4.16,5178
29522,0.41,Ideal,F,VS1,60.8,56.0,4.76,4.79,2.92,1007
29523,0.52,Ideal,G,VVS2,60.9,56.0,5.22,5.26,3.19,1858
29524,0.3,Premium,E,VVS1,61.3,59.0,4.28,4.33,2.64,895
29525,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3854
29526,0.55,Ideal,G,VS2,61.8,58.0,5.23,5.26,3.24,1659
29527,1.02,Very Good,E,SI2,59.6,59.0,6.54,6.59,3.91,4398
29528,0.46,Ideal,E,VVS2,62.6,55.0,4.95,4.92,3.09,1736
29529,0.9,Premium,H,VS1,62.7,60.0,6.12,6.07,3.82,4234
29530,0.8,Ideal,H,VS2,60.6,56.0,6.03,6.08,3.67,3153
29531,0.65,Ideal,E,VS2,62.0,56.0,5.6,5.57,3.46,2282
29532,1.52,Premium,H,VS1,58.4,59.0,7.55,7.52,4.4,11853
29533,0.32,Good,E,VVS1,59.4,61.0,4.45,4.48,2.65,801
29534,0.52,Ideal,G,VVS2,62.3,56.0,5.15,5.18,3.22,1906
29535,0.71,Premium,H,IF,60.2,61.0,5.8,5.76,3.48,3384
29536,1.11,Good,D,VS2,63.2,57.0,6.61,6.64,4.18,7863
29537,1.11,Good,J,IF,58.3,62.0,6.77,6.84,3.97,5361
29538,0.31,Premium,I,SI1,62.3,58.0,4.38,4.35,2.72,537
29539,0.3,Ideal,F,SI1,62.5,57.0,4.3,4.31,2.69,475
29540,1.01,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4878
29541,0.71,Ideal,D,VS2,62.5,55.0,5.71,5.74,3.58,3217
29542,1.09,Ideal,E,SI2,61.6,55.0,6.6,6.64,4.08,5035
29543,0.56,Ideal,F,VS1,61.7,54.0,5.34,5.3,3.28,2016
29544,0.45,Good,E,VS1,61.7,63.0,4.88,4.91,3.02,1241
29545,0.9,Very Good,H,VS2,62.3,59.0,6.1,6.17,3.82,4328
29546,0.8,Premium,D,SI1,62.7,59.0,5.89,5.85,3.68,3312
29547,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,9979
29548,0.35,Ideal,I,IF,61.8,55.0,4.55,4.57,2.82,715
29549,0.71,Ideal,E,VVS2,61.7,56.0,5.78,5.8,3.57,4447
29550,0.81,Very Good,H,SI1,59.1,57.0,6.09,6.16,3.62,2562
29551,1.5,Good,G,VS2,59.0,58.0,7.41,7.45,4.38,11294
29552,1.4,Premium,H,VS2,62.9,55.0,7.15,7.06,4.47,8847
29553,0.7,Premium,E,VS2,62.6,56.0,5.71,5.66,3.56,2822
29554,2.18,Very Good,G,SI2,63.3,59.0,8.25,8.2,5.2,12377
29555,0.7,Ideal,F,SI2,60.1,57.0,5.78,5.81,3.48,2163
29556,0.7,Fair,F,SI2,66.4,56.0,5.51,5.42,3.63,1564
29557,1.9,Very Good,J,SI1,59.2,58.0,8.1,8.21,4.83,9540
29558,0.53,Very Good,E,VS2,59.1,60.0,5.3,5.26,3.12,1647
29559,0.4,Very Good,G,VVS2,61.1,58.0,4.73,4.76,2.9,1033
29560,1.55,Premium,I,VS2,61.3,58.0,7.48,7.44,4.57,7656
29561,0.31,Ideal,D,VVS2,61.2,55.0,4.37,4.42,2.69,1034
29562,1.14,Premium,E,VVS2,59.7,58.0,6.91,6.83,4.1,10446
29563,0.9,Very Good,F,VS2,59.6,59.0,6.27,6.31,3.75,4397
29564,0.5,Ideal,F,VS2,62.7,56.0,5.07,5.1,3.19,1691
29565,0.9,Very Good,F,SI1,63.1,58.0,6.09,6.15,3.86,3624
29566,0.91,Ideal,I,VS1,62.1,57.0,6.2,6.23,3.86,3906
29567,0.9,Ideal,D,SI1,61.9,55.0,6.22,6.18,3.84,4435
29568,1.01,Ideal,I,SI1,61.9,59.0,6.38,6.42,3.96,4638
29569,1.51,Very Good,I,VS1,60.7,60.0,7.43,7.49,4.53,9979
29570,1.57,Very Good,J,VS2,62.0,58.0,7.45,7.48,4.63,8538
29571,1.02,Very Good,H,SI1,64.4,59.0,6.24,6.36,4.06,5047
29572,0.33,Very Good,G,VVS1,61.2,57.0,4.4,4.44,2.71,795
29573,0.38,Premium,H,VS2,61.8,58.0,4.63,4.66,2.87,700
29574,0.33,Ideal,F,VVS1,61.9,55.0,4.44,4.48,2.76,880
29575,0.51,Premium,D,SI1,60.1,60.0,5.17,5.15,3.1,1687
29576,2.16,Ideal,H,I1,62.2,56.0,8.31,8.26,5.15,8709
29577,0.52,Ideal,E,VS2,61.7,57.0,5.17,5.1,3.17,1694
29578,0.75,Very Good,E,SI1,62.4,57.0,5.79,5.85,3.63,2517
29579,2.2,Ideal,J,VS2,61.6,57.0,8.34,8.39,5.15,15384
29580,0.25,Good,D,VS1,57.6,60.0,4.15,4.18,2.4,399
29581,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1244
29582,1.01,Fair,E,SI1,64.8,58.0,6.34,6.29,4.09,4480
29583,1.83,Premium,J,SI1,60.4,58.0,7.96,7.94,4.8,10709
29584,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.34,3.3,1819
29585,0.36,Ideal,D,VS2,61.5,57.0,4.56,4.58,2.81,852
29586,0.7,Premium,G,SI2,61.9,58.0,5.64,5.6,3.48,2268
29587,1.21,Ideal,F,VS2,61.3,56.0,6.86,6.91,4.22,9397
29588,0.28,Ideal,H,VVS2,61.6,56.0,4.22,4.26,2.61,514
29589,2.0,Premium,H,SI1,63.0,56.0,7.98,7.93,5.01,18371
29590,0.3,Ideal,E,VS2,62.1,56.0,4.31,4.25,2.66,844
29591,1.02,Good,G,VS1,57.3,59.0,6.71,6.65,3.83,5706
29592,1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,5641
29593,1.51,Ideal,H,VS2,62.5,55.0,7.29,7.34,4.57,10763
29594,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,844
29595,0.54,Ideal,G,VVS2,61.7,57.0,5.23,5.26,3.23,1914
29596,0.71,Very Good,F,SI2,62.8,58.0,5.63,5.7,3.56,2147
29597,0.32,Ideal,H,VS1,61.1,56.0,4.44,4.46,2.72,561
29598,0.32,Ideal,G,VVS1,62.2,53.0,4.42,4.45,2.76,814
29599,1.2,Very Good,G,SI2,59.7,59.0,6.89,6.94,4.13,5116
29600,0.4,Ideal,E,VS1,61.7,55.0,4.73,4.76,2.93,1053
29601,0.9,Very Good,E,VS2,63.3,59.0,6.08,6.12,3.86,4482
29602,0.39,Very Good,J,VVS1,62.8,58.0,4.61,4.66,2.91,718
29603,0.33,Ideal,I,VVS2,61.0,56.0,4.48,4.51,2.74,722
29604,0.42,Ideal,G,VVS2,62.6,55.0,4.78,4.77,2.99,1103
29605,0.23,Very Good,D,VVS1,63.3,58.0,3.9,3.93,2.48,530
29606,1.54,Premium,I,VS1,61.6,58.0,7.42,7.39,4.56,10349
29607,0.34,Ideal,G,IF,62.2,56.0,4.45,4.46,2.77,984
29608,0.35,Ideal,E,VS2,62.2,56.0,4.53,4.51,2.81,984
29609,0.78,Very Good,F,SI2,58.3,62.0,6.04,6.11,3.54,2477
29610,1.0,Very Good,E,SI2,59.1,61.0,6.39,6.44,3.79,4004
29611,2.05,Premium,E,SI2,59.7,59.0,8.27,8.39,4.97,17081
29612,1.05,Premium,G,SI2,62.6,62.0,6.49,6.45,4.05,4598
29613,0.3,Ideal,F,IF,62.1,57.0,4.29,4.31,2.67,886
29614,1.11,Ideal,H,SI1,62.5,56.0,6.65,6.63,4.15,5395
29615,1.01,Very Good,F,SI2,62.4,58.0,6.37,6.41,3.99,4416
29616,1.31,Good,I,VS1,64.3,58.7,6.84,6.87,4.41,6455
29617,1.09,Premium,I,SI1,61.9,58.0,6.65,6.58,4.1,3968
29618,0.33,Premium,I,VVS2,61.5,58.0,4.45,4.43,2.73,743
29619,0.91,Ideal,H,VVS2,61.7,57.0,6.21,6.23,3.84,5411
29620,0.4,Ideal,I,VVS1,63.0,55.0,4.7,4.73,2.97,790
29621,0.32,Ideal,E,VS2,61.0,56.0,4.4,4.42,2.69,662
29622,0.72,Ideal,F,SI2,62.0,55.0,5.75,5.79,3.58,2224
29623,0.72,Very Good,I,VS2,63.3,55.0,5.7,5.74,3.62,2337
29624,0.34,Premium,H,VS2,62.4,60.0,4.44,4.41,2.76,689
29625,0.31,Ideal,I,VS2,62.3,53.8,4.32,4.36,2.7,447
29626,1.01,Good,E,VS2,63.5,58.0,6.34,6.36,4.03,6666
29627,0.31,Very Good,E,VVS1,60.3,57.0,4.41,4.44,2.67,752
29628,0.57,Ideal,D,VVS1,61.6,56.0,5.33,5.35,3.29,3126
29629,0.53,Ideal,E,VS2,61.9,55.0,5.19,5.22,3.22,1721
29630,0.72,Ideal,I,VS1,62.1,55.0,5.73,5.76,3.56,2430
29631,1.01,Very Good,F,SI2,62.7,55.0,6.32,6.4,3.99,4853
29632,1.62,Premium,F,SI1,60.1,58.0,7.63,7.59,4.57,11733
29633,0.59,Ideal,F,VVS2,62.1,57.0,5.37,5.38,3.34,2551
29634,0.36,Ideal,D,SI1,60.6,56.0,4.63,4.58,2.79,794
29635,0.36,Ideal,E,VS2,61.2,56.0,4.6,4.62,2.82,789
29636,0.37,Ideal,F,VVS2,60.5,60.0,4.65,4.67,2.82,876
29637,1.03,Very Good,F,VS1,62.8,54.1,6.39,6.48,4.05,8089
29638,0.59,Ideal,D,SI1,61.4,55.0,5.41,5.43,3.33,1783
29639,1.72,Premium,J,SI1,62.0,56.0,7.76,7.7,4.79,6857
29640,1.53,Very Good,H,SI1,61.0,61.0,7.4,7.45,4.53,10468
29641,0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,2328
29642,1.01,Good,E,SI1,64.1,62.0,6.26,6.19,3.99,4480
29643,1.7,Very Good,E,VS2,58.6,60.0,7.91,7.82,4.61,18107
29644,0.35,Ideal,E,VS1,61.6,57.0,4.5,4.53,2.78,829
29645,0.53,Premium,E,SI2,60.5,60.0,5.24,5.21,3.16,1227
29646,0.9,Very Good,E,SI1,62.3,61.0,6.12,6.17,3.83,3868
29647,0.3,Very Good,F,VVS1,62.2,56.0,4.28,4.3,2.67,832
29648,0.31,Fair,G,VVS2,65.5,58.0,4.25,4.24,2.78,629
29649,0.66,Ideal,H,SI1,60.9,55.0,5.63,5.7,3.45,1780
29650,0.34,Ideal,F,VVS2,61.3,56.0,4.52,4.56,2.78,848
29651,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,776
29652,0.7,Premium,G,VS1,62.8,57.0,5.67,5.64,3.55,2535
29653,0.3,Very Good,D,SI2,62.9,58.0,4.26,4.29,2.69,447
29654,1.54,Ideal,F,VS1,60.5,56.0,7.52,7.49,4.54,17949
29655,0.35,Premium,E,SI1,62.7,57.0,4.52,4.47,2.82,788
29656,0.63,Ideal,D,SI1,62.8,57.0,5.49,5.46,3.44,2041
29657,0.71,Very Good,F,SI2,61.4,56.0,5.71,5.73,3.51,3075
29658,0.55,Premium,G,VS1,59.4,62.0,5.36,5.32,3.17,1792
29659,0.97,Ideal,F,I1,60.7,56.0,6.41,6.43,3.9,2830
29660,0.56,Ideal,G,IF,62.0,54.0,5.3,5.32,3.29,2321
29661,0.23,Very Good,F,VVS2,61.5,56.0,3.95,4.0,2.44,583
29662,1.24,Ideal,E,VS2,62.9,56.0,6.84,6.79,4.29,9111
29663,1.51,Ideal,I,VS1,61.6,56.0,7.37,7.43,4.56,10576
29664,1.11,Very Good,H,SI1,62.0,55.0,6.61,6.68,4.12,4871
29665,0.91,Good,H,SI1,58.2,59.0,6.36,6.4,3.71,3855
29666,0.3,Ideal,G,IF,62.3,52.8,4.29,4.33,2.69,830
29667,0.3,Very Good,H,VS2,62.5,58.0,4.26,4.28,2.67,473
29668,0.7,Good,E,SI1,58.3,64.0,5.77,5.69,3.34,2370
29669,1.08,Ideal,H,SI2,62.0,57.0,6.65,6.55,4.06,3629
29670,0.88,Good,I,SI1,60.2,64.0,6.18,6.22,3.73,2558
29671,1.03,Ideal,I,SI2,59.8,56.0,6.64,6.58,3.95,3530
29672,1.0,Very Good,H,VS2,63.3,62.0,6.37,6.29,4.01,4652
29673,1.02,Premium,F,SI2,60.3,59.0,6.53,6.5,3.93,4318
29674,0.35,Very Good,G,VS1,59.2,60.0,4.59,4.64,2.73,725
29675,0.7,Ideal,H,VS2,61.9,56.0,5.68,5.73,3.53,3656
29676,0.92,Premium,I,SI1,60.4,59.0,6.31,6.24,3.79,2730
29677,0.31,Ideal,D,VS2,61.7,55.0,4.4,4.35,2.7,942
29678,0.71,Ideal,I,VS1,61.8,56.0,5.68,5.72,3.52,2965
29679,2.33,Premium,J,SI1,59.9,59.0,8.7,8.65,5.2,14711
29680,1.62,Very Good,F,VS2,63.2,56.0,7.54,7.43,4.73,14400
29681,0.34,Premium,E,VS2,60.9,60.0,4.49,4.51,2.74,745
29682,1.0,Good,G,VS1,63.9,55.0,6.28,6.34,4.03,5920
29683,0.31,Ideal,E,VS1,60.4,57.0,4.37,4.4,2.65,734
29684,1.52,Premium,G,VS2,62.7,58.0,7.38,7.29,4.6,13287
29685,0.8,Very Good,F,VS1,63.7,56.0,5.87,5.9,3.75,3460
29686,0.35,Ideal,D,VS1,61.2,56.0,4.54,4.58,2.79,1035
29687,1.06,Premium,I,SI1,62.9,60.0,6.47,6.43,4.06,4155
29688,0.41,Very Good,D,SI1,63.0,57.0,4.64,4.7,2.94,717
29689,0.43,Premium,G,VVS1,60.3,58.0,4.91,4.87,2.95,1264
29690,0.35,Premium,I,VS2,62.9,57.0,4.53,4.5,2.84,630
29691,1.21,Ideal,D,VVS2,62.8,55.0,6.77,6.84,4.26,12657
29692,0.35,Ideal,E,VS2,61.6,55.0,4.49,4.54,2.78,767
29693,1.3,Premium,D,SI2,61.5,58.0,6.98,6.91,4.27,7044
29694,0.54,Good,H,VVS2,60.9,57.2,5.22,5.26,3.19,1883
29695,0.51,Premium,I,SI1,62.7,59.0,5.06,5.09,3.18,984
29696,0.31,Premium,G,VVS1,61.2,59.0,4.34,4.32,2.65,1046
29697,1.2,Very Good,I,SI2,61.9,59.0,6.77,6.84,4.21,4455
29698,0.31,Ideal,D,SI1,62.4,56.0,4.35,4.31,2.7,732
29699,1.0,Ideal,D,SI1,60.2,57.0,6.54,6.48,3.92,4861
29700,0.43,Good,D,SI1,63.8,55.0,4.79,4.8,3.06,774
29701,0.9,Ideal,E,VS2,62.0,59.0,6.17,6.21,3.84,5439
29702,0.74,Ideal,D,VVS2,61.4,56.0,5.82,5.87,3.58,5841
29703,0.33,Ideal,G,VS1,61.9,55.0,4.44,4.49,2.77,699
29704,0.31,Good,G,VS1,63.7,56.0,4.3,4.27,2.73,802
29705,0.6,Very Good,F,SI1,60.3,59.0,5.42,5.5,3.29,1670
29706,0.32,Ideal,F,VS1,61.1,57.0,4.42,4.45,2.71,652
29707,1.07,Ideal,F,SI2,61.2,57.0,6.62,6.59,4.04,4128
29708,0.94,Very Good,E,SI2,62.0,58.0,6.23,6.29,3.88,3886
29709,2.2,Ideal,G,SI2,62.0,57.0,8.31,8.27,5.14,18168
29710,0.32,Ideal,I,IF,61.4,57.0,4.39,4.44,2.71,655
29711,0.64,Fair,I,VS2,55.3,69.0,5.85,5.69,3.19,1411
29712,2.03,Ideal,F,SI2,62.4,57.0,8.09,8.02,5.03,12677
29713,1.0,Good,E,VS2,57.4,62.0,6.56,6.53,3.76,6272
29714,0.9,Good,H,VVS1,63.8,59.0,6.13,6.09,3.9,4763
29715,0.36,Ideal,F,VS1,60.1,56.0,4.65,4.69,2.8,862
29716,1.07,Ideal,G,SI1,61.9,55.0,6.62,6.57,4.08,5444
29717,0.41,Ideal,F,VVS1,62.1,57.0,4.79,4.75,2.96,1356
29718,0.7,Premium,F,SI1,62.1,58.0,5.7,5.64,3.52,2527
29719,0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,1838
29720,0.7,Very Good,F,VS2,62.9,56.0,5.66,5.73,3.58,2400
29721,0.71,Very Good,F,SI1,63.0,56.0,5.65,5.72,3.58,2088
29722,0.41,Very Good,F,SI1,63.0,56.0,4.71,4.78,2.99,705
29723,0.32,Ideal,H,VVS1,61.6,56.0,4.41,4.39,2.71,936
29724,1.5,Premium,F,SI2,62.4,58.0,7.31,7.24,4.54,7056
29725,0.79,Premium,E,SI2,61.4,58.0,6.03,5.96,3.68,2756
29726,0.64,Ideal,D,SI1,62.1,56.0,5.5,5.55,3.43,1967
29727,1.55,Very Good,F,VS1,61.6,56.0,7.38,7.45,4.57,15658
29728,0.77,Premium,G,SI1,60.7,58.0,5.95,5.98,3.62,2563
29729,0.72,Ideal,F,SI1,62.5,57.0,5.65,5.74,3.56,2440
29730,0.79,Very Good,I,SI1,61.8,60.0,5.92,5.96,3.67,2296
29731,0.71,Premium,F,VS1,59.1,59.0,5.88,5.83,3.46,2920
29732,2.08,Very Good,H,SI2,59.0,59.0,8.37,8.41,4.95,15696
29733,0.91,Fair,H,SI1,64.8,57.0,6.12,6.07,3.95,3180
29734,0.3,Premium,G,VS1,62.9,60.0,4.22,4.18,2.64,776
29735,0.9,Good,G,VS2,63.6,58.0,6.08,6.12,3.88,4269
29736,0.66,Very Good,H,VS1,61.6,58.1,5.54,5.58,3.42,1978
29737,1.01,Premium,E,SI2,59.5,59.0,6.58,6.54,3.9,4751
29738,1.52,Good,E,VS1,63.9,56.0,7.21,7.25,4.62,15649
29739,0.6,Very Good,G,SI1,63.3,58.0,5.34,5.31,3.37,1399
29740,1.71,Premium,G,VS2,59.3,60.0,7.86,7.81,4.65,15671
29741,0.97,Very Good,I,SI2,63.4,58.0,6.34,6.2,3.98,2567
29742,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,4395
29743,0.41,Premium,E,VS1,62.3,59.0,4.74,4.76,2.96,1079
29744,1.13,Premium,D,SI2,62.0,58.0,6.68,6.64,4.13,5376
29745,0.86,Ideal,G,VS1,62.2,57.0,6.05,6.1,3.78,4420
29746,0.36,Ideal,F,VVS1,61.0,55.0,4.6,4.62,2.81,1028
29747,0.31,Very Good,E,SI1,63.3,55.0,4.36,4.33,2.75,698
29748,1.02,Very Good,J,SI1,61.9,60.0,6.37,6.42,3.96,3483
29749,1.01,Premium,G,SI1,62.3,60.0,6.31,6.25,3.91,4395
29750,0.3,Very Good,E,VS2,61.9,61.0,4.28,4.32,2.66,658
29751,1.03,Premium,F,I1,62.3,59.0,6.42,6.46,4.01,3444
29752,1.01,Very Good,E,VS2,59.9,57.0,6.52,6.57,3.92,6622
29753,1.1,Very Good,G,VVS2,60.5,55.7,6.7,6.76,4.07,9050
29754,1.23,Ideal,I,VS1,61.5,56.0,6.86,6.89,4.23,6435
29755,0.38,Premium,E,VS2,61.8,58.0,4.61,4.64,2.86,866
29756,0.54,Ideal,F,VS2,61.9,56.0,5.22,5.21,3.23,1836
29757,0.37,Ideal,G,VS2,62.2,57.0,4.64,4.59,2.87,833
29758,1.01,Very Good,E,SI1,58.6,58.0,6.52,6.58,3.84,4766
29759,0.29,Very Good,G,VS2,61.5,58.0,4.25,4.27,2.62,712
29760,0.36,Ideal,D,VS2,61.8,55.0,4.58,4.61,2.84,800
29761,1.01,Ideal,G,VS1,61.2,57.0,6.42,6.47,3.95,7290
29762,0.35,Good,F,VS2,57.9,60.0,4.65,4.68,2.7,596
29763,0.31,Ideal,H,VS2,62.2,55.0,4.39,4.35,2.72,628
29764,1.12,Premium,H,SI1,61.6,58.0,6.72,6.62,4.11,4719
29765,0.3,Premium,F,VS2,61.1,59.0,4.32,4.29,2.63,776
29766,0.41,Ideal,F,VVS1,61.3,54.0,4.79,4.84,2.95,1196
29767,1.02,Premium,D,SI2,59.5,62.0,6.56,6.52,3.89,4912
29768,1.2,Ideal,I,VS2,62.1,57.0,6.78,6.71,4.19,5914
29769,0.48,Premium,E,SI1,60.4,62.0,5.07,5.03,3.05,1152
29770,1.09,Ideal,H,SI1,60.9,55.0,6.72,6.69,4.08,5428
